outing,frame,iso,shutter_s,focal_mm,aperture,sharpness,brightness,published,master
117MAY25,_DSC1878,200,0.00625,200.0,5.6,19.5,60.5,0,0
117MAY25,_DSC1879,200,0.008,145.0,5.6,77.4,64.2,0,0
117MAY25,_DSC1880,200,0.00625,400.0,6.3,19.1,65.3,0,0
117MAY25,_DSC1881,200,0.00125,200.0,5.6,220.2,49.2,0,0
117MAY25,_DSC1882,200,0.01,18.0,3.5,2496.7,100.3,0,0
117MAY25,_DSC1883,200,0.01,50.0,4.5,316.2,80.0,0,0
117MAY25,_DSC1884,200,0.01,122.0,5.6,22.8,67.6,0,0
117MAY25,_DSC1885,200,0.016666666666666666,92.0,5.0,36.2,72.0,0,0
117MAY25,_DSC1886,200,0.003125,18.0,3.5,4888.2,98.4,0,0
117MAY25,_DSC1887,200,0.004,21.0,3.5,5183.1,87.7,0,0
117MAY25,_DSC1888,800,0.008,18.0,22.0,2990.5,74.5,0,0
117MAY25,_DSC1889,720,0.008,18.0,22.0,2236.6,71.0,0,0
117MAY25,_DSC1890,640,0.008,24.0,22.0,2788.4,66.9,0,0
117MAY25,_DSC1891,500,0.0125,23.0,22.0,2768.7,73.3,0,0
117MAY25,_DSC1892,400,0.0125,23.0,22.0,1521.4,62.0,0,0
117MAY25,_DSC1893,400,0.0125,23.0,22.0,1824.2,58.9,0,0
117MAY25,_DSC1894,500,0.0125,23.0,22.0,1016.4,73.4,0,0
117MAY25,_DSC1895,200,0.04,23.0,22.0,2117.0,74.2,0,0
117MAY25,_DSC1896,200,0.04,23.0,22.0,2294.0,74.3,0,0
117MAY25,_DSC1897,200,0.04,23.0,22.0,2214.3,77.6,0,0
117MAY25,_DSC1898,200,0.04,31.0,22.0,723.1,82.1,0,0
117MAY25,_DSC1899,200,0.05,26.0,22.0,988.0,93.6,0,0
117MAY25,_DSC1900,200,0.07692307692307693,18.0,22.0,1614.9,107.3,0,0
118DODDR,_DSC2002,100,0.025,38.0,4.0,882.4,97.4,0,0
118DODDR,_DSC2003,200,0.0125,26.0,4.0,1038.0,97.7,0,0
118DODDR,_DSC2004,200,0.0125,26.0,4.0,3433.0,94.6,0,0
118DODDR,_DSC2005,200,0.04,400.0,6.3,29.1,84.2,0,0
118DODDR,_DSC2006,200,0.00625,18.0,4.0,3679.6,104.4,0,0
118DODDR,_DSC2007,200,0.003125,31.0,4.0,1036.2,79.9,0,0
118DODDR,_DSC2008,200,0.004,55.0,4.5,459.2,96.2,0,0
118DODDR,_DSC2009,200,0.0015625,400.0,6.3,15.8,112.1,0,0
118DODDR,_DSC2010,200,0.00125,400.0,6.3,11.9,103.9,0,0
118DODDR,_DSC2011,200,0.0015625,400.0,6.3,13.6,113.3,0,0
118DODDR,_DSC2012,200,0.0015625,400.0,6.3,16.9,112.1,0,0
118DODDR,_DSC2013,200,0.0015625,400.0,6.3,14.3,106.6,0,0
118DODDR,_DSC2014,200,0.0015625,400.0,6.3,14.1,104.4,0,0
118DODDR,_DSC2015,200,0.0015625,400.0,6.3,14.7,117.6,0,0
118DODDR,_DSC2016,200,0.0015625,400.0,6.3,13.1,116.2,0,0
118DODDR,_DSC2017,200,0.0015625,400.0,6.3,10.5,116.1,0,0
118DODDR,_DSC2018,200,0.0015625,400.0,6.3,14.6,117.5,0,0
118DODDR,_DSC2019,200,0.00125,400.0,6.3,15.8,106.3,0,0
118DODDR,_DSC2020,200,0.001,100.0,5.0,46.9,138.6,0,0
118DODDR,_DSC2021,200,0.0008,62.0,4.5,479.2,126.1,0,0
118DODDR,_DSC2022,200,0.000625,46.0,4.0,446.0,132.9,0,0
118DODDR,_DSC2023,200,0.0008,75.0,5.0,578.3,131.5,0,0
118DODDR,_DSC2024,200,0.0008,86.0,5.0,33.9,142.6,0,0
118DODDR,_DSC2025,200,0.0005,70.0,4.5,75.2,119.2,0,0
118DODDR,_DSC2026,200,0.00125,35.0,4.0,336.9,147.5,0,0
118DODDR,_DSC2027,200,0.00125,18.0,4.0,201.8,162.6,0,0
118DODDR,_DSC2028,200,0.001,31.0,4.0,251.6,140.4,0,0
118DODDR,_DSC2029,200,0.00125,29.0,4.0,258.9,144.1,0,0
118DODDR,_DSC2030,200,0.001,21.0,4.0,444.6,150.8,0,0
118DODDR,_DSC2031,200,0.004,135.0,5.6,809.8,97.5,0,0
119BOTA_,DSC_2327,200,0.008,185.0,5.6,16.4,92.6,0,0
119BOTA_,DSC_2328,200,0.00625,240.0,6.3,14.3,80.6,0,0
119BOTA_,DSC_2329,200,0.008,300.0,6.3,22.1,83.3,0,0
119BOTA_,DSC_2330,200,0.008,300.0,6.3,19.6,85.3,0,0
119BOTA_,DSC_2331,200,0.0008,38.0,4.0,1347.4,110.8,0,0
119BOTA_,DSC_2332,200,0.001,23.0,4.0,713.3,87.3,0,0
119BOTA_,DSC_2333,200,0.001,23.0,4.0,670.3,87.6,0,0
119BOTA_,DSC_2334,200,0.001,18.0,4.0,736.3,99.0,0,0
119BOTA_,DSC_2335,200,0.002,370.0,6.3,66.6,94.6,0,0
119BOTA_,DSC_2336,200,0.002,135.0,5.6,238.5,101.9,0,0
119BOTA_,DSC_2337,200,0.002,135.0,5.6,233.3,93.8,0,0
119BOTA_,DSC_2338,200,0.0025,400.0,6.3,194.1,90.3,0,0
119BOTA_,DSC_2339,200,0.0025,400.0,6.3,159.4,89.7,0,0
119BOTA_,DSC_2340,200,0.003125,400.0,6.3,90.6,97.7,0,0
119BOTA_,DSC_2341,200,0.003125,400.0,6.3,95.4,121.1,0,0
119BOTA_,DSC_2342,200,0.0003125,35.0,4.0,1917.2,63.6,0,0
119BOTA_,DSC_2343,200,0.0004,86.0,5.0,457.1,65.1,0,0
119BOTA_,DSC_2344,200,0.000625,400.0,6.3,105.5,85.3,0,0
119BOTA_,DSC_2345,200,0.0008,400.0,6.3,67.3,67.8,0,0
119BOTA_,DSC_2346,200,0.000625,58.0,4.5,37.7,106.7,0,0
119BOTA_,DSC_2347,200,0.00125,220.0,5.6,39.3,69.9,0,0
119BOTA_,DSC_2348,200,0.00125,300.0,6.3,25.7,77.8,0,0
119BOTA_,DSC_2349,200,0.0015625,300.0,6.3,34.6,79.4,0,0
119BOTA_,DSC_2350,200,0.0015625,300.0,6.3,37.5,79.0,0,0
119BOTA_,DSC_2351,200,0.00125,300.0,6.3,34.5,74.7,0,0
119BOTA_,DSC_2352,200,0.00125,300.0,6.3,35.5,72.2,0,0
119BOTA_,DSC_2353,200,0.00125,300.0,6.3,36.0,71.3,0,0
119BOTA_,DSC_2354,200,0.00125,300.0,6.3,37.8,69.8,0,0
119BOTA_,DSC_2355,200,0.00125,300.0,6.3,36.3,68.2,0,0
119BOTA_,DSC_2356,200,0.00125,300.0,6.3,33.0,67.4,0,0
119BOTA_,DSC_2357,200,0.00125,300.0,6.3,24.2,67.3,0,0
119BOTA_,DSC_2358,200,0.00125,300.0,6.3,21.9,68.3,0,0
119BOTA_,DSC_2359,200,0.002,300.0,6.3,30.5,76.4,0,0
119BOTA_,DSC_2360,200,0.002,300.0,6.3,37.6,74.5,0,0
119BOTA_,DSC_2361,100,0.025,400.0,6.3,48.7,85.2,0,0
119BOTA_,DSC_2362,100,0.025,400.0,6.3,30.1,90.0,0,0
119BOTA_,DSC_2363,100,0.025,400.0,6.3,57.8,89.3,0,0
119BOTA_,DSC_2364,100,0.025,400.0,6.3,40.8,89.3,0,0
119BOTA_,DSC_2365,100,0.025,400.0,6.3,6.2,70.4,0,0
119BOTA_,DSC_2366,100,0.025,400.0,6.3,8.8,69.3,0,0
119BOTA_,DSC_2367,100,0.025,400.0,6.3,8.1,67.1,0,0
119BOTA_,DSC_2368,100,0.025,400.0,6.3,6.4,65.3,0,0
119BOTA_,DSC_2369,100,0.005,400.0,6.3,21.0,80.9,0,0
119BOTA_,DSC_2370,100,0.01,400.0,6.3,23.7,99.0,0,0
119BOTA_,DSC_2371,100,0.001,400.0,6.3,29.5,81.2,0,0
119BOTA_,DSC_2372,100,0.00125,400.0,6.3,33.0,54.6,0,0
119BOTA_,DSC_2373,100,0.016666666666666666,400.0,6.3,20.0,76.0,0,0
119BOTA_,DSC_2374,100,0.02,400.0,6.3,35.4,80.2,0,0
119BOTA_,DSC_2375,100,0.02,400.0,6.3,22.6,77.5,0,0
119BOTA_,DSC_2376,100,0.016666666666666666,400.0,6.3,22.7,70.7,0,0
119BOTA_,DSC_2377,100,0.01,400.0,6.3,19.4,71.2,0,0
119BOTA_,DSC_2378,100,0.01,400.0,6.3,77.8,69.9,0,0
119BOTA_,DSC_2379,100,0.01,400.0,6.3,30.7,71.0,0,0
119BOTA_,DSC_2380,100,0.01,400.0,6.3,34.2,69.9,0,0
119BOTA_,DSC_2381,100,0.01,400.0,6.3,82.5,73.0,0,0
119BOTA_,DSC_2382,100,0.01,400.0,6.3,67.5,68.0,0,0
119BOTA_,DSC_2383,100,0.016666666666666666,400.0,6.3,17.2,82.2,0,0
119BOTA_,DSC_2384,100,0.016666666666666666,400.0,6.3,45.6,84.6,0,0
119BOTA_,DSC_2385,100,0.0125,400.0,6.3,71.2,77.5,0,0
119BOTA_,DSC_2386,100,0.0125,400.0,6.3,61.7,79.1,0,0
119BOTA_,DSC_2387,100,0.008,400.0,6.3,52.0,77.1,0,0
119BOTA_,DSC_2388,100,0.01,400.0,6.3,30.5,88.2,0,0
119BOTA_,DSC_2389,100,0.008,18.0,4.0,4466.6,71.1,0,0
119BOTA_,DSC_2390,100,0.005,18.0,4.0,5299.4,57.8,0,0
119BOTA_,DSC_2391,100,0.25,145.0,5.6,8.8,79.4,0,0
119BOTA_,DSC_2392,,0.008,400.0,6.3,107.2,56.4,0,0
119BOTA_,DSC_2393,,0.008,400.0,6.3,77.2,49.9,0,0
119BOTA_,DSC_2394,800,0.005,55.0,6.3,1042.5,77.0,0,0
119BOTA_,DSC_2395,800,0.003125,38.0,6.3,3061.4,67.9,0,0
119BOTA_,DSC_2396,800,0.005,50.0,6.3,1847.6,97.9,0,0
119BOTA_,DSC_2397,800,0.003125,155.0,6.3,90.6,87.0,0,0
